Date,BTC-USD,ETH-USD,XRP-USD,ADA-USD,DOGE-USD
2019-10-01,8343.2763671875,177.34042358398438,0.2495650053024292,0.03850699961185455,0.0023880000226199627
2019-10-02,8393.0419921875,180.71051025390625,0.25353899598121643,0.039445001631975174,0.0023509999737143517
2019-10-03,8259.9921875,175.1993408203125,0.24785999953746796,0.03836100175976753,0.0023250000085681677
2019-10-04,8205.939453125,176.98500061035156,0.2539350092411041,0.039666999131441116,0.002360000042244792
2019-10-05,8151.50048828125,176.3515167236328,0.2534570097923279,0.039730001240968704,0.0023219999857246876
2019-10-06,7988.15576171875,173.05914306640625,0.2577050030231476,0.03932400047779083,0.002345999935641885
2019-10-07,8245.623046875,181.18634033203125,0.27568501234054565,0.0416719987988472,0.0023900000378489494
2019-10-08,8228.783203125,182.0215606689453,0.27845901250839233,0.04144100099802017,0.002345999935641885
2019-10-09,8595.740234375,193.2932586669922,0.28162699937820435,0.042628999799489975,0.0023880000226199627
2019-10-10,8586.4736328125,191.65966796875,0.27207300066947937,0.04166100174188614,0.0023320000618696213
2019-10-11,8321.7568359375,182.56968688964844,0.2710990011692047,0.040623001754283905,0.0023449999280273914
2019-10-12,8336.5556640625,180.82664489746094,0.27319100499153137,0.04054199904203415,0.0023399998899549246
2019-10-13,8321.005859375,182.0751495361328,0.2777650058269501,0.04132499918341637,0.0024470000062137842
2019-10-14,8374.6865234375,186.96090698242188,0.29652300477027893,0.04178899899125099,0.0025450000539422035
2019-10-15,8205.369140625,181.40606689453125,0.28870201110839844,0.03976599872112274,0.0025100000202655792
2019-10-16,8047.52685546875,176.0135040283203,0.28464001417160034,0.03874099999666214,0.002607000060379505
2019-10-17,8103.9111328125,178.02835083007812,0.30231499671936035,0.03952400013804436,0.0027550000231713057
2019-10-18,7973.20751953125,173.621337890625,0.2950049936771393,0.03807299956679344,0.002706000115722418
2019-10-19,7988.560546875,172.91302490234375,0.2930220067501068,0.03922500088810921,0.002742999931797385
2019-10-20,8222.078125,175.5343780517578,0.2941789925098419,0.03952899947762489,0.002730000065639615
2019-10-21,8243.720703125,174.92098999023438,0.29297900199890137,0.0392800010740757,0.002773999935016036
2019-10-22,8078.203125,172.3008575439453,0.29160699248313904,0.038816001266241074,0.0025649999734014273
2019-10-23,7514.671875,162.4027862548828,0.2741430103778839,0.03640900179743767,0.0024949999060481787
2019-10-24,7493.48876953125,162.16854858398438,0.27849099040031433,0.03768499940633774,0.00253800000064075
2019-10-25,8660.7001953125,181.52320861816406,0.2981649935245514,0.04124600067734718,0.0026839999482035637
2019-10-26,9244.97265625,179.83547973632812,0.2936989963054657,0.040546998381614685,0.002621999941766262
2019-10-27,9551.71484375,184.24221801757812,0.29809999465942383,0.04233499988913536,0.0026539999525994062
2019-10-28,9256.1484375,182.66281127929688,0.2960070073604584,0.0423629991710186,0.0026459998916834593
2019-10-29,9427.6875,190.3425750732422,0.3019559979438782,0.04344400018453598,0.0026549999602138996
2019-10-30,9205.7265625,184.69216918945312,0.2965550124645233,0.0419670008122921,0.002615999896079302
2019-10-31,9199.5849609375,183.9669189453125,0.29635798931121826,0.04163600131869316,0.0026149998884648085
2019-11-01,9261.1044921875,183.9698944091797,0.2926419973373413,0.04234499856829643,0.002630000002682209
2019-11-02,9324.7177734375,183.92572021484375,0.2962630093097687,0.04259900003671646,0.002626999979838729
2019-11-03,9235.3544921875,182.42501831054688,0.2912609875202179,0.041930001229047775,0.0026370000559836626
2019-11-04,9412.6123046875,186.35519409179688,0.29993700981140137,0.04323599860072136,0.0026140001136809587
2019-11-05,9342.52734375,189.30416870117188,0.3012549877166748,0.0443280003964901,0.002623999956995249
2019-11-06,9360.8798828125,191.59384155273438,0.3100860118865967,0.04495599865913391,0.0026279999874532223
2019-11-07,9267.5615234375,187.97654724121094,0.2924309968948364,0.043637000024318695,0.002725000027567148
2019-11-08,8804.880859375,184.2114715576172,0.2769530117511749,0.04229699820280075,0.002652999944984913
2019-11-09,8813.58203125,185.02871704101562,0.28019601106643677,0.042445000261068344,0.0027129999361932278
2019-11-10,9055.5263671875,189.47727966308594,0.28020399808883667,0.04395800083875656,0.0027749999426305294
2019-11-11,8757.7880859375,185.48963928222656,0.275085985660553,0.0431939996778965,0.0027149999514222145
2019-11-12,8815.662109375,186.84341430664062,0.27241799235343933,0.04376700147986412,0.002725000027567148
2019-11-13,8808.2626953125,188.2587432861328,0.27303600311279297,0.04349200055003166,0.002698000054806471
2019-11-14,8708.0947265625,185.9996337890625,0.27039098739624023,0.043118998408317566,0.00267999991774559
2019-11-15,8491.9921875,180.52117919921875,0.26165398955345154,0.043974000960588455,0.0026569999754428864
2019-11-16,8550.7607421875,183.34835815429688,0.2638860046863556,0.044172000139951706,0.002669000066816807
2019-11-17,8577.9755859375,185.11923217773438,0.2652530074119568,0.04542100057005882,0.002647999906912446
2019-11-18,8309.2861328125,180.55960083007812,0.2556529939174652,0.04380200058221817,0.0025760000571608543
2019-11-19,8206.1455078125,177.45555114746094,0.2565000057220459,0.042541999369859695,0.0025480000767856836
2019-11-20,8027.26806640625,175.69834899902344,0.25136399269104004,0.04117799922823906,0.002555999904870987
2019-11-21,7642.75,161.4627227783203,0.24376599490642548,0.038405999541282654,0.002426000079140067
2019-11-22,7296.57763671875,150.26817321777344,0.23160000145435333,0.03714799880981445,0.0023620000574737787
2019-11-23,7397.796875,153.41778564453125,0.23618799448013306,0.038343001157045364,0.0025049999821931124
2019-11-24,7047.9169921875,142.83470153808594,0.2231840044260025,0.03558799996972084,0.002365000080317259
2019-11-25,7146.1337890625,146.47653198242188,0.21862199902534485,0.03604799881577492,0.00228599994443357
2019-11-26,7218.37109375,148.96507263183594,0.22214500606060028,0.03699300065636635,0.0022909999825060368
2019-11-27,7531.66357421875,153.01055908203125,0.22508099675178528,0.039048999547958374,0.002339000115171075
2019-11-28,7463.10595703125,151.7175750732422,0.22457000613212585,0.03919000178575516,0.0023129999171942472
2019-11-29,7761.24365234375,155.3041534423828,0.23021699488162994,0.041423000395298004,0.0024560000747442245
2019-11-30,7569.6298828125,152.53968811035156,0.22647400200366974,0.040424998849630356,0.002319999970495701
2019-12-01,7424.29248046875,151.18572998046875,0.22533300518989563,0.03958699852228165,0.00229199999012053
2019-12-02,7321.98828125,149.0591583251953,0.2195809930562973,0.03805600106716156,0.0022350000217556953
2019-12-03,7320.1455078125,147.9564208984375,0.21987000107765198,0.03791699931025505,0.0022169998846948147
2019-12-04,7252.03466796875,146.74774169921875,0.21634800732135773,0.037404999136924744,0.002208000048995018
2019-12-05,7448.3076171875,149.24899291992188,0.2229280024766922,0.03787099942564964,0.002222999930381775
2019-12-06,7546.99658203125,149.19444274902344,0.22550499439239502,0.0383169986307621,0.002225999953225255
2019-12-07,7556.23779296875,148.76815795898438,0.22844499349594116,0.038757000118494034,0.0022299999836832285
2019-12-08,7564.34521484375,151.2647247314453,0.23043499886989594,0.038947999477386475,0.0022380000445991755
2019-12-09,7400.8994140625,148.2251739501953,0.2254520058631897,0.03748299926519394,0.002208000048995018
2019-12-10,7278.11962890625,146.2670440673828,0.2243019938468933,0.03660599887371063,0.0022040000185370445
2019-12-11,7217.42724609375,143.60800170898438,0.22205300629138947,0.0366550013422966,0.002185000106692314
2019-12-12,7243.13427734375,145.60400390625,0.21985900402069092,0.036722999066114426,0.0021879998967051506
2019-12-13,7269.6845703125,144.9447479248047,0.22075499594211578,0.03710800036787987,0.0021750000305473804
2019-12-14,7124.673828125,142.86923217773438,0.21735599637031555,0.03642699867486954,0.0021699999924749136
2019-12-15,7152.3017578125,143.114990234375,0.21860100328922272,0.036653000861406326,0.0021540001034736633
2019-12-16,6932.48046875,133.61402893066406,0.2072249948978424,0.034269001334905624,0.0021210000850260258
2019-12-17,6640.51513671875,122.60388946533203,0.18369899690151215,0.03180000185966492,0.0020179999992251396
2019-12-18,7276.802734375,133.09219360351562,0.19617600739002228,0.03446200117468834,0.0021830000914633274
2019-12-19,7202.84423828125,129.32113647460938,0.19081899523735046,0.033250998705625534,0.0021230001002550125
2019-12-20,7218.81640625,129.06605529785156,0.19531600177288055,0.03400399908423424,0.0020749999675899744
2019-12-21,7191.15869140625,128.13095092773438,0.19408200681209564,0.03326199948787689,0.0020840000361204147
2019-12-22,7511.5888671875,132.3725128173828,0.19697800278663635,0.03446599841117859,0.0021150000393390656
2019-12-23,7355.62841796875,128.6140899658203,0.19094300270080566,0.03319999948143959,0.0020729999523609877
2019-12-24,7322.5322265625,129.0638885498047,0.1921979933977127,0.0341619998216629,0.0020729999523609877
2019-12-25,7275.15576171875,126.45463562011719,0.19071899354457855,0.03372799977660179,0.002088000066578388
2019-12-26,7238.966796875,126.36122131347656,0.19039399921894073,0.03428100049495697,0.0020580000709742308
2019-12-27,7290.08837890625,127.21460723876953,0.19110199809074402,0.03310000151395798,0.002053000032901764
2019-12-28,7317.990234375,128.3227081298828,0.19322200119495392,0.03363199904561043,0.0020639998838305473
2019-12-29,7422.65283203125,134.7579803466797,0.197051003575325,0.03428399935364723,0.002067999914288521
2019-12-30,7292.9951171875,132.63348388671875,0.194473996758461,0.033594001084566116,0.0020540000405162573
2019-12-31,7193.59912109375,129.61085510253906,0.19289399683475494,0.03284500166773796,0.0020280000753700733
2020-01-01,7200.17431640625,130.802001953125,0.19266700744628906,0.03345799818634987,0.00203300011344254
2020-01-02,6985.47021484375,127.4101791381836,0.1880429983139038,0.03275100141763687,0.0020089999306946993
2020-01-03,7344.88427734375,134.1717071533203,0.19352099299430847,0.03418000042438507,0.002145000034943223
2020-01-04,7410.65673828125,135.06936645507812,0.19435499608516693,0.034595001488924026,0.0022410000674426556
2020-01-05,7411.3173828125,136.2767791748047,0.1955370008945465,0.034720998257398605,0.0024190000258386135
2020-01-06,7769.21923828125,144.3041534423828,0.22150999307632446,0.037271998822689056,0.0024629998952150345
2020-01-07,8163.6923828125,143.5439910888672,0.21391700208187103,0.037046998739242554,0.002432999899610877
2020-01-08,8079.86279296875,141.2581329345703,0.20902599394321442,0.036435000598430634,0.0022929999977350235
2020-01-09,7879.0712890625,138.9792022705078,0.20489899814128876,0.03635900095105171,0.0022559999488294125
2020-01-10,8166.55419921875,143.96377563476562,0.21230599284172058,0.03687399998307228,0.0023560000117868185
2020-01-11,8037.53759765625,142.92710876464844,0.21185100078582764,0.03682500123977661,0.0023139999248087406
2020-01-12,8192.494140625,145.87393188476562,0.21563300490379333,0.037689998745918274,0.002380999969318509
2020-01-13,8144.1943359375,144.22659301757812,0.21261699497699738,0.036965999752283096,0.0023580000270158052
2020-01-14,8827.7646484375,165.95535278320312,0.23468700051307678,0.04165999963879585,0.002469999948516488
2020-01-15,8807.0107421875,166.23068237304688,0.23289500176906586,0.04255300015211105,0.0023690001107752323
2020-01-16,8723.7861328125,164.39100646972656,0.2285739928483963,0.041391000151634216,0.0023449999280273914
2020-01-17,8929.0380859375,170.7799530029297,0.23877599835395813,0.04497800022363663,0.0024900001008063555
2020-01-18,8942.80859375,175.3656768798828,0.24328599870204926,0.04485100135207176,0.002506999997422099
2020-01-19,8706.2451171875,166.9698486328125,0.23558500409126282,0.041978999972343445,0.0024049999192357063
2020-01-20,8657.642578125,167.12051391601562,0.2332960069179535,0.043873000890016556,0.0023739999160170555
2020-01-21,8745.89453125,169.69715881347656,0.23716600239276886,0.04598899930715561,0.0023759999312460423
2020-01-22,8680.8759765625,168.29415893554688,0.23605599999427795,0.04565399885177612,0.002322999993339181
2020-01-23,8406.515625,162.92855834960938,0.2261040061712265,0.043333999812603,0.002268000040203333
2020-01-24,8445.4345703125,163.05117797851562,0.22304099798202515,0.04500399902462959,0.00227600010111928
2020-01-25,8367.84765625,161.283935546875,0.220427006483078,0.043248001486063004,0.002256999956443906
2020-01-26,8596.830078125,168.0771026611328,0.2306859940290451,0.04458099976181984,0.002305000089108944
2020-01-27,8909.8193359375,170.93089294433594,0.231222003698349,0.047912001609802246,0.002368000103160739
2020-01-28,9358.58984375,176.3703155517578,0.23848800361156464,0.05285700038075447,0.0024500000290572643
2020-01-29,9316.6298828125,175.0503387451172,0.23573000729084015,0.05351400002837181,0.0023900000378489494
