Date,BTC-USD,ETH-USD,XRP-USD,SOL-USD,LUNA1-USD,ADA-USD,AVAX-USD,DOT-USD,DOGE-USD,MATIC-USD
2022-02-08,44118.4453125,3122.608642578125,0.8781939744949341,113.5954818725586,57.294227600097656,1.1787199974060059,86.62419891357422,,0.15840500593185425,1.9486140012741089
2022-02-09,44338.796875,3239.45703125,0.8706269860267639,114.01937866210938,57.28968048095703,1.1948100328445435,90.02086639404297,,0.1591230034828186,2.0427680015563965
2022-02-10,43565.11328125,3077.482177734375,0.8300099968910217,106.20280456542969,52.17426300048828,1.1524779796600342,91.13622283935547,,0.15188899636268616,1.8958829641342163
2022-02-11,42407.9375,2927.383544921875,0.7602260112762451,96.38188171386719,50.38846969604492,1.080346941947937,81.73299407958984,,0.14484700560569763,1.7146209478378296
2022-02-12,42244.46875,2917.36279296875,0.8224080204963684,95.91820526123047,52.0026969909668,1.0581990480422974,81.24567413330078,,0.14440500736236572,1.6995110511779785
2022-02-13,42197.515625,2883.46337890625,0.8102729916572571,93.24410247802734,51.794986724853516,1.0458190441131592,78.24311828613281,,0.14894799888134003,1.6700210571289062
2022-02-14,42586.91796875,2933.47900390625,0.8022180199623108,96.43327331542969,53.84971237182617,1.050266981124878,82.01966857910156,,0.14600299298763275,1.658877968788147
2022-02-15,44575.203125,3179.877197265625,0.8523330092430115,104.87330627441406,56.805389404296875,1.1075860261917114,92.67250061035156,,0.151760995388031,1.8628549575805664
2022-02-16,43961.859375,3127.830078125,0.8390359878540039,101.93289947509766,56.0555305480957,1.0849809646606445,95.34611511230469,,0.14909499883651733,1.8385260105133057
2022-02-17,40538.01171875,2881.48193359375,0.7671729922294617,93.4104232788086,50.254268646240234,1.0198949575424194,88.12377166748047,,0.1385519951581955,1.6568700075149536
2022-02-18,40030.9765625,2785.7275390625,0.7858899831771851,90.06546020507812,50.72645568847656,0.9971129894256592,83.83697509765625,,0.1387680023908615,1.5955140590667725
